Student_ID,Cohort_Factor,Treatment,F2020_F2021_Retention,F2021_F2022_Retention,F2022_F2023_Retention,Gender_Factor,Academically_Disadvantaged_Factor,Enrollment_Status_Factor,TSIA_Math_College_Readiness_Factor,TSI_MATH_1_Factor,TSI_MATH_2_Factor,Age_Factor,Fall_2020_Productive_Credit_Ratio_1,Fall_2021_Productive_Credit_Ratio_1,Fall_2022_Productive_Credit_Ratio_1,Fall_2023_Productive_Credit_Ratio_1,Fall_2020_HOURS_EARNED_x,Fall_2021_HOURS_EARNED_x,Fall_2022_HOURS_EARNED_x,Fall_2023_HOURS_EARNED_x,Fall_2020_Academically_Eligible_Factor,Fall_2021_Academically_Eligible_1,Fall_2022_Academically_Eligible_Factor,Fall_2023_Academically_Eligible_Factor,Fall_2024_Academically_Eligible_1,Fall_2020_GPA_x,Spring_2021_GPA_x,Fall_2021_GPA_x,Spring_2022_GPA_x,Fall_2022_GPA_x,Spring_2023_GPA_x
1423770.0,2,0,,,,1,0,0,0.0,,0.0,0,,0.0,,,,0.0,,,,0.0,,,,,,,,,
1423771.0,3,1,,,,0,0,1,0.0,0.0,,0,,,100.0,,,,12.0,,,,1.0,,,,,,,1.0,
1423772.0,2,0,0.0,1.0,1.0,0,1,1,0.0,,0.0,0,,100.0,0.0,76.9230769230769,,13.0,0.0,10.0,,1.0,0.0,0.0,,,,3.0,2.0,,1.0
1423775.0,1,0,0.0,,,1,0,1,,,,0,100.0,100.0,,,12.0,12.0,,,1.0,1.0,,,,1.0,2.0,3.0,3.0,,
1423801.0,2,0,0.0,1.0,1.0,0,1,0,0.0,,0.0,0,,100.0,0.0,100.0,,10.0,0.0,15.0,,1.0,0.0,1.0,1.0,,,2.0,2.0,,2.0
1423803.0,2,0,0.0,0.0,,1,0,1,1.0,,0.0,0,,100.0,100.0,,,12.0,12.0,,,1.0,1.0,,,,,3.0,3.0,3.0,3.0
1423827.0,2,0,0.0,0.0,,1,1,1,1.0,,0.0,0,,100.0,100.0,,,15.0,12.0,,,1.0,1.0,,,,,3.0,3.0,3.0,3.0
1423828.0,4,1,,,0.0,1,1,1,0.0,,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1423869.0,3,0,,,,1,1,1,0.0,,0.0,0,,,66.6666666666667,,,,8.0,,,,0.0,,,,,,,0.0,
1423899.0,5,1,,,,0,1,0,1.0,,0.0,0,,,,,,,,,,,,,0.0,,,,,,
1423935.0,2,0,0.0,1.0,1.0,1,0,1,,,,0,,75.0,60.0,100.0,,9.0,9.0,12.0,,1.0,1.0,1.0,0.0,,,2.0,2.0,3.0,0.0
1424004.0,3,1,,,,0,1,0,0.0,,0.0,0,,,27.2727272727273,,,,3.0,,,,0.0,,,,,,,0.0,
1424044.0,1,0,0.0,,,1,0,1,,,,0,100.0,100.0,,,12.0,14.0,,,1.0,1.0,,,,1.0,3.0,3.0,3.0,,
1424049.0,2,0,0.0,1.0,1.0,0,0,0,0.0,,0.0,0,,100.0,100.0,100.0,,6.0,8.0,9.0,,1.0,1.0,1.0,,,,2.0,1.0,3.0,3.0
1424075.0,1,0,0.0,,,0,0,1,,,,0,100.0,100.0,,,12.0,13.0,,,1.0,1.0,,,,1.0,3.0,3.0,3.0,,
1424112.0,5,1,,,,0,0,0,1.0,,0.0,0,,,,,,,,,,,,,1.0,,,,,,
1424121.0,3,0,,0.0,1.0,0,1,0,0.0,,0.0,0,,,20.0,100.0,,,2.0,12.0,,,1.0,1.0,1.0,,,,,3.0,0.0
1424136.0,3,0,,0.0,1.0,0,0,1,0.0,,0.0,1,,,100.0,100.0,,,12.0,12.0,,,1.0,1.0,1.0,,,,,3.0,0.0
1424153.0,5,1,,,,1,1,1,0.0,0.0,,0,,,,,,,,,,,,,1.0,,,,,,
1424160.0,1,0,1.0,0.0,,0,0,1,,,,0,100.0,100.0,100.0,,12.0,14.0,12.0,,1.0,1.0,1.0,,,0.0,2.0,3.0,2.0,1.0,
,4,0,,,0.0,1,1,1,1.0,1.0,,0,,,,100.0,,,,12.0,,,,1.0,,,,,,,
1424190.0,2,0,,,0.0,0,0,0,1.0,1.0,,0,,63.6363636363636,,60.0,,7.0,,6.0,,1.0,,0.0,,,,3.0,2.0,,
1424219.0,2,0,,,,0,1,0,0.0,,0.0,0,,100.0,,,,11.0,,,,1.0,,,,,,2.0,,,
1424242.0,4,1,,,0.0,1,1,1,0.0,,0.0,0,,,,100.0,,,,17.0,,,,1.0,1.0,,,,,,
1424256.0,5,1,,,,1,0,1,,,,0,,,,,,,,,,,,,1.0,,,,,,
1424268.0,4,1,,,0.0,0,0,0,0.0,0.0,0.0,0,,,,66.6666666666667,,,,6.0,,,,1.0,,,,,,,
1424301.0,5,1,,,,1,0,1,1.0,,1.0,0,,,,,,,,,,,,,1.0,,,,,,
1424348.0,1,0,0.0,,,1,0,0,,,,0,70.0,69.2307692307692,,,7.0,9.0,,,1.0,1.0,,,,0.0,2.0,3.0,1.0,,
1424379.0,4,1,,,0.0,1,0,1,1.0,1.0,,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1424390.0,3,0,,0.0,1.0,0,1,1,0.0,0.0,,0,,,100.0,75.0,,,12.0,9.0,,,0.0,1.0,1.0,,,,,0.0,2.0
1424395.0,1,0,,,,0,0,1,,,,1,0.0,,,,0.0,,,,0.0,,,,,,,,,,
1424446.0,2,0,0.0,1.0,1.0,1,0,1,0.0,,0.0,0,,100.0,100.0,100.0,,12.0,12.0,9.0,,1.0,1.0,1.0,,,,3.0,3.0,3.0,3.0
1424470.0,1,0,0.0,,,0,0,1,,,,0,100.0,100.0,,,12.0,13.0,,,1.0,1.0,,,,1.0,3.0,3.0,2.0,,3.0
1424480.0,1,0,0.0,,,1,1,1,,,,0,100.0,69.2307692307692,,,13.0,9.0,,,1.0,1.0,,,,0.0,2.0,2.0,2.0,,
1424481.0,3,0,,0.0,1.0,1,0,1,1.0,,0.0,0,,,75.0,0.0,,,9.0,0.0,,,0.0,0.0,,,,,,0.0,0.0
1424609.0,1,0,0.0,,,0,0,1,,,,0,100.0,100.0,,,13.0,9.0,,,1.0,1.0,,,,1.0,3.0,3.0,3.0,,
1424613.0,5,0,,,,0,1,0,1.0,,0.0,0,,,,,,,,,,,,,1.0,,,,,,
1424639.0,1,0,1.0,0.0,,0,0,0,,,,0,100.0,100.0,66.6666666666667,,6.0,13.0,8.0,,1.0,1.0,1.0,,,1.0,3.0,3.0,2.0,1.0,
1424660.0,5,0,,,,1,0,0,1.0,,0.0,0,,,,,,,,,,,,,1.0,,,,,,
1424712.0,1,0,,,,0,0,1,,,,0,100.0,,,,15.0,,,,1.0,,,,,0.0,,,,,
1424732.0,2,0,0.0,0.0,,1,1,0,0.0,,0.0,1,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,
1424767.0,5,1,,,,1,0,1,,,,0,,,,,,,,,,,,,1.0,,,,,,
1424773.0,3,0,,0.0,1.0,1,0,1,1.0,1.0,,0,,,100.0,100.0,,,12.0,12.0,,,1.0,1.0,,,,,,1.0,0.0
1424776.0,2,0,,,,1,0,0,,,,0,,100.0,,,,7.0,,,,1.0,,,,,,3.0,,,
1424786.0,2,0,,,,1,0,1,0.0,0.0,,0,,25.0,,,,3.0,,,,0.0,,,,,,0.0,1.0,,
1424796.0,1,0,0.0,,,1,0,1,,,,1,100.0,100.0,,,13.0,14.0,,,1.0,1.0,,,,0.0,2.0,2.0,,,2.0
1424829.0,1,0,,,0.0,0,0,1,,,,0,100.0,,,100.0,13.0,,,7.0,1.0,,,0.0,,1.0,1.0,,,,
1424852.0,4,0,,,0.0,0,1,0,0.0,,0.0,1,,,,100.0,,,,10.0,,,,1.0,,,,,,,
1424865.0,4,0,,,0.0,0,0,0,0.0,,0.0,1,,,,100.0,,,,6.0,,,,1.0,,,,,,,
1424928.0,4,0,,,0.0,0,1,1,0.0,,0.0,0,,,,100.0,,,,12.0,,,,1.0,0.0,,,,,,
1424964.0,1,0,0.0,,,1,0,0,,,,0,100.0,100.0,,,6.0,12.0,,,1.0,1.0,,,,1.0,,2.0,2.0,,
1425026.0,1,0,1.0,0.0,,0,0,0,,,,0,100.0,100.0,69.2307692307692,,6.0,6.0,9.0,,1.0,1.0,1.0,,,1.0,2.0,3.0,3.0,2.0,
1425032.0,2,0,0.0,1.0,1.0,0,0,0,0.0,,0.0,0,,100.0,100.0,100.0,,6.0,11.0,10.0,,1.0,1.0,1.0,1.0,,,2.0,2.0,2.0,
1425052.0,3,1,,0.0,1.0,1,0,0,,,,0,,,100.0,0.0,,,9.0,0.0,,,1.0,0.0,,,,,,2.0,0.0
1425093.0,1,0,,,,1,0,1,,,,0,0.0,,,,0.0,,,,0.0,,,,,,,,,,
1425122.0,5,1,,,,0,0,0,1.0,,1.0,0,,,,,,,,,,,,,0.0,,,,,,
1425148.0,5,1,,,,0,0,0,0.0,,0.0,0,,,,,,,,,,,,,0.0,,,,,,
1425180.0,5,0,,,,1,0,1,1.0,,1.0,0,,,,,,,,,,,,,1.0,,,,,,
1425217.0,2,0,,,,0,0,0,0.0,0.0,,0,,50.0,,,,3.0,,,,0.0,,,,,,0.0,,,
1425221.0,1,0,,,,0,0,1,,,,0,50.0,,,,6.0,,,,0.0,,,,,,2.0,,,,
1425232.0,5,1,,,,0,0,1,1.0,1.0,,0,,,,,,,,,,,,,1.0,,,,,,
1425254.0,3,0,,,,1,0,0,,,,1,,,100.0,,,,6.0,,,,1.0,,,,,,,2.0,0.0
1425267.0,5,0,,,,0,0,1,0.0,,0.0,0,,,,,,,,,,,,,1.0,,,,,,
1425274.0,4,1,,,0.0,0,1,0,0.0,0.0,0.0,0,,,,70.0,,,,7.0,,,,0.0,,,,,,,
1425301.0,5,1,,,,1,0,1,0.0,0.0,,0,,,,,,,,,,,,,1.0,,,,,,
1425319.0,1,0,,,,1,0,0,,,,0,100.0,,100.0,,9.0,,12.0,,1.0,,1.0,,,0.0,3.0,,,3.0,3.0
1425370.0,4,0,,,0.0,0,1,1,0.0,,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1425372.0,1,0,,,,1,0,1,,,,0,23.0769230769231,,,,3.0,,,,0.0,,,,,,,,,,
1425401.0,4,0,,,0.0,0,0,0,,,,0,,,,33.3333333333333,,,,3.0,,,,0.0,,,,,,,
1425403.0,4,0,,,0.0,0,0,0,0.0,,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1425433.0,2,0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,,100.0,0.0,,,9.0,0.0,,,1.0,0.0,,1.0,,,2.0,,,
,5,0,,,,0,0,0,0.0,0.0,0.0,0,,,,,,,,,,,,,1.0,,,,,,
1425500.0,2,0,0.0,1.0,1.0,1,1,0,0.0,,0.0,0,,100.0,100.0,0.0,,5.0,3.0,0.0,,1.0,1.0,0.0,1.0,,,3.0,,3.0,2.0
1425521.0,2,0,,,,1,1,0,0.0,0.0,,0,,66.6666666666667,,,,6.0,,,,0.0,,,,,,0.0,,,
1425523.0,2,0,0.0,1.0,1.0,0,0,1,0.0,0.0,,0,,100.0,100.0,76.9230769230769,,13.0,12.0,10.0,,1.0,1.0,0.0,1.0,,,2.0,2.0,2.0,2.0
1425535.0,2,0,,,,0,1,0,0.0,0.0,,0,,0.0,,,,0.0,,,,0.0,,,,,,,,,
1425564.0,1,0,,,,0,0,1,,,,0,100.0,,,,13.0,,,,1.0,,,,,0.0,3.0,,,,
1425572.0,1,0,,,,1,0,1,,,,0,0.0,,,,0.0,,,,0.0,,,,,,,,,,
1425581.0,2,0,0.0,1.0,1.0,0,0,1,1.0,1.0,,0,,100.0,60.0,80.0,,15.0,9.0,12.0,,1.0,0.0,1.0,,,,2.0,2.0,0.0,0.0
1425604.0,2,0,,,,1,0,1,1.0,,1.0,0,,0.0,,,,0.0,,,,0.0,,,,,,,,,
1425610.0,1,0,,,,0,0,0,,,,0,100.0,,,,11.0,,,,1.0,,,,,,,,,,
1425613.0,1,0,,,,1,0,1,,,,0,100.0,,,,13.0,,,,1.0,,,,,1.0,0.0,,,,
1425622.0,4,0,,,0.0,0,0,0,1.0,,1.0,0,,,,100.0,,,,6.0,,,,1.0,1.0,,,,,,
,4,0,,,0.0,1,0,0,1.0,1.0,,0,,,,0.0,,,,0.0,,,,0.0,0.0,,,,,,
1425666.0,2,1,,,,1,0,1,,,,0,,25.0,,,,3.0,,,,0.0,,,,,,0.0,,,
1425698.0,2,0,,,,1,0,0,1.0,,1.0,1,,66.6666666666667,,,,6.0,,,,1.0,,,,,,2.0,3.0,,
1425715.0,1,0,,,,0,1,0,0.0,0.0,,0,,,,,0.0,,,,0.0,,,,,,,,,,
1425721.0,1,0,,,,1,0,1,,,,0,25.0,,0.0,,3.0,,0.0,,1.0,,0.0,,,,0.0,,1.0,,
1425723.0,1,0,,,,0,0,1,,,,0,76.9230769230769,,,,10.0,,,,1.0,,,,,1.0,,,,,
1425773.0,2,0,0.0,1.0,1.0,0,0,0,0.0,,0.0,1,,100.0,100.0,100.0,,6.0,7.0,6.0,,1.0,1.0,1.0,,,,3.0,2.0,3.0,3.0
1425809.0,4,1,,,0.0,0,1,0,0.0,0.0,,0,,,,30.0,,,,3.0,,,,0.0,,,,,,,
1425810.0,4,1,,,0.0,0,0,1,1.0,,1.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1425814.0,1,0,1.0,0.0,,1,0,1,,,,0,100.0,100.0,100.0,,13.0,13.0,14.0,,1.0,1.0,1.0,,,0.0,1.0,2.0,0.0,2.0,
1425815.0,3,1,,,,0,0,1,0.0,0.0,0.0,0,,,100.0,,,,12.0,,,,1.0,,,,,,,2.0,0.0
1425820.0,4,1,,,0.0,0,0,0,0.0,0.0,0.0,0,,,,33.3333333333333,,,,3.0,,,,1.0,1.0,,,,,,
1425822.0,2,0,0.0,1.0,1.0,0,0,0,0.0,,0.0,0,,100.0,100.0,0.0,,3.0,3.0,0.0,,1.0,1.0,0.0,1.0,,,2.0,,3.0,
1425830.0,2,0,0.0,0.0,,0,1,1,1.0,,0.0,0,,100.0,100.0,,,12.0,12.0,,,1.0,1.0,,1.0,,,2.0,3.0,2.0,3.0
1425833.0,1,0,,,,1,0,1,,,,0,100.0,,,,12.0,,,,1.0,,,,,1.0,,,3.0,,3.0
1425841.0,4,1,,,0.0,0,0,1,,,,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1425866.0,3,1,,0.0,1.0,0,0,1,1.0,0.0,0.0,0,,,100.0,0.0,,,12.0,0.0,,,1.0,0.0,,,,,,3.0,2.0
1425873.0,4,1,,,0.0,0,0,1,0.0,0.0,,0,,,,58.3333333333333,,,,7.0,,,,0.0,0.0,,,,,,
1425877.0,3,1,,0.0,1.0,1,1,1,0.0,0.0,0.0,0,,,100.0,100.0,,,12.0,10.0,,,1.0,1.0,1.0,,,,,2.0,2.0
1425880.0,5,0,,,,0,1,0,0.0,,0.0,0,,,,,,,,,,,,,0.0,,,,,,
1425884.0,3,0,,,,0,0,1,,,,0,,,71.4285714285714,,,,10.0,,,,0.0,,,,,,,0.0,
1425895.0,4,1,,,0.0,0,0,0,1.0,,1.0,0,,,,0.0,,,,0.0,,,,0.0,,,,,,,
1425915.0,3,1,,0.0,1.0,0,0,0,0.0,0.0,0.0,0,,,100.0,76.9230769230769,,,10.0,10.0,,,1.0,1.0,,,,,,2.0,3.0
1425916.0,4,0,,,0.0,0,0,1,0.0,0.0,,0,,,,100.0,,,,14.0,,,,1.0,,,,,,,
1425917.0,5,0,,,,0,0,1,0.0,,0.0,0,,,,,,,,,,,,,1.0,,,,,,
1425922.0,2,1,0.0,1.0,1.0,1,1,1,0.0,0.0,,0,,100.0,100.0,100.0,,13.0,15.0,8.0,,1.0,1.0,1.0,1.0,,,3.0,3.0,3.0,3.0
1425923.0,1,0,,,,1,0,0,,,,1,100.0,,,,11.0,,,,1.0,,,,,1.0,,,,,
1425934.0,3,1,,0.0,1.0,0,0,1,,,,0,,,75.0,100.0,,,9.0,16.0,,,1.0,1.0,,,,,,1.0,1.0
1425973.0,4,1,,,0.0,0,0,1,1.0,0.0,1.0,0,,,,100.0,,,,12.0,,,,1.0,1.0,,,,,,
1425977.0,2,0,,,,1,0,1,1.0,,0.0,1,,83.3333333333333,,,,15.0,,,,1.0,,,,,,2.0,,,0.0
1425996.0,5,1,,,,0,1,1,0.0,0.0,,0,,,,,,,,,,,,,1.0,,,,,,
1426001.0,2,0,0.0,1.0,1.0,0,0,0,1.0,1.0,,0,,0.0,100.0,0.0,,0.0,12.0,0.0,,0.0,1.0,0.0,,,,,,2.0,
1426002.0,1,0,,,,0,0,1,,,,0,76.9230769230769,,,,10.0,,,,1.0,,,,,1.0,3.0,,,,
1426007.0,1,0,,0.0,1.0,0,0,0,,,,0,0.0,,0.0,63.6363636363636,0.0,,0.0,7.0,0.0,,0.0,1.0,,,,,1.0,,3.0
1426015.0,3,1,,,,0,1,1,0.0,0.0,,0,,,41.6666666666667,,,,5.0,,,,0.0,,,,,,,0.0,
1426029.0,1,0,,,,1,0,1,,,,0,80.0,,,,12.0,,,,1.0,,,,,0.0,0.0,,,,
1426042.0,3,1,,0.0,1.0,0,0,1,1.0,1.0,,0,,,100.0,100.0,,,14.0,14.0,,,1.0,1.0,1.0,,,,,2.0,3.0
1426047.0,3,1,,0.0,1.0,0,1,1,0.0,0.0,,0,,,100.0,100.0,,,14.0,12.0,,,1.0,1.0,,,,,,2.0,2.0
1426055.0,1,0,1.0,0.0,,1,0,0,,,,0,100.0,60.0,52.9411764705882,,11.0,6.0,9.0,,1.0,1.0,0.0,,,0.0,2.0,2.0,,0.0,
1426060.0,3,1,,0.0,1.0,0,0,1,0.0,0.0,,0,,,75.0,100.0,,,9.0,13.0,,,0.0,1.0,1.0,,,,,0.0,3.0
1426062.0,3,1,,0.0,1.0,0,1,1,0.0,0.0,0.0,0,,,100.0,100.0,,,14.0,12.0,,,1.0,1.0,1.0,,,,,2.0,2.0
1426065.0,3,1,,0.0,1.0,0,1,0,0.0,,0.0,0,,,100.0,0.0,,,11.0,0.0,,,1.0,0.0,,,,,,2.0,0.0
1426078.0,1,0,0.0,,,0,0,1,,,,0,100.0,100.0,,,18.0,13.0,,,1.0,1.0,,,,1.0,3.0,3.0,,,
1426082.0,1,0,,,,1,0,1,,,,0,50.0,,,,6.0,,,,1.0,,,,,0.0,0.0,,,,
1426083.0,2,0,0.0,0.0,,1,1,1,1.0,,1.0,0,,100.0,100.0,,,13.0,12.0,,,1.0,1.0,,,,,2.0,0.0,1.0,1.0
1426088.0,3,0,,,,0,1,0,0.0,,0.0,0,,,27.2727272727273,,,,3.0,,,,0.0,,,,,,,0.0,
1426089.0,4,0,,,0.0,1,1,1,1.0,,0.0,0,,,,100.0,,,,12.0,,,,0.0,,,,,,,
1426090.0,1,0,0.0,,,0,0,1,,,,0,0.0,27.2727272727273,,,0.0,3.0,,,0.0,1.0,,,1.0,,,2.0,,,
1426119.0,3,1,,0.0,1.0,0,1,1,0.0,,0.0,0,,,100.0,66.6666666666667,,,12.0,8.0,,,1.0,0.0,1.0,,,,,3.0,2.0
1426123.0,1,0,0.0,,,1,0,1,,,,0,100.0,100.0,,,13.0,6.0,,,1.0,1.0,,,,0.0,2.0,3.0,3.0,,
1426155.0,3,0,,0.0,1.0,0,0,1,,,,0,,,75.0,0.0,,,9.0,0.0,,,1.0,0.0,0.0,,,,,1.0,0.0
1426195.0,2,0,,,,0,0,0,0.0,,0.0,0,,100.0,,,,9.0,,,,1.0,,,,,,1.0,,,
1426314.0,1,0,,,,1,0,0,,,,1,0.0,,,,0.0,,,,0.0,,,,,,,,,,
1426340.0,5,0,,,,0,1,0,0.0,0.0,,0,,,,,,,,,,,,,1.0,,,,,,
1426364.0,2,0,,,,1,0,0,1.0,,0.0,0,,0.0,,,,0.0,,,,0.0,,,,,,,,,
1426372.0,4,0,,,0.0,0,0,1,1.0,,0.0,1,,,,76.9230769230769,,,,10.0,,,,1.0,,,,,,,
1426377.0,1,0,1.0,0.0,,1,0,1,,,,0,100.0,76.9230769230769,100.0,,12.0,10.0,9.0,,1.0,0.0,1.0,,,,1.0,0.0,,2.0,0.0
1426381.0,2,0,,,,0,1,1,0.0,,0.0,0,,100.0,,,,14.0,,,,1.0,,,,,,3.0,,,
1426405.0,1,0,,,,1,0,1,,,,0,75.0,,,,12.0,,,,1.0,,,,,0.0,2.0,,,,
1426414.0,5,1,,,,0,0,1,0.0,,0.0,0,,,,,,,,,,,,,1.0,,,,,,
1426425.0,2,0,,,,1,0,0,,,,0,,100.0,,,,6.0,,,,1.0,,,,,,2.0,1.0,,
1426447.0,3,0,,,,1,0,1,1.0,1.0,,0,,,100.0,,,,12.0,,,,1.0,,,,,,,2.0,3.0
1426455.0,2,0,,,,0,1,0,1.0,,0.0,0,,70.0,,,,7.0,,,,0.0,,,,,,0.0,,,
1426465.0,1,0,,,,1,0,1,,,,0,100.0,,,,12.0,,,,1.0,,,,,1.0,1.0,,,,
1426468.0,1,0,,,,0,0,0,,,,0,100.0,,,,3.0,,,,1.0,,,,,1.0,,,,,
1426480.0,3,0,,,,1,0,0,0.0,,0.0,0,,,100.0,,,,9.0,,,,1.0,,1.0,,,,,3.0,3.0
1426494.0,3,0,,,,1,0,0,,,,0,,,0.0,,,,0.0,,,,0.0,,,,,,,,
1426524.0,4,0,,,0.0,0,1,1,0.0,,0.0,0,,,,50.0,,,,6.0,,,,0.0,1.0,,,,,,
1426536.0,1,0,,,,1,0,1,,,,0,23.0769230769231,,,,3.0,,,,1.0,,,,,,1.0,,,,
1426549.0,1,0,0.0,,,0,0,1,,,,0,100.0,100.0,,,13.0,14.0,,,1.0,1.0,,,,1.0,3.0,3.0,2.0,,
1426554.0,2,0,0.0,1.0,1.0,1,0,0,,,,0,,100.0,100.0,100.0,,6.0,9.0,9.0,,1.0,1.0,1.0,,,,3.0,3.0,3.0,3.0
1426585.0,1,0,,,,0,0,1,,,,0,100.0,,,,12.0,,,,1.0,,,,,1.0,,,,,
1426610.0,4,1,,,0.0,0,0,0,1.0,1.0,,0,,,,100.0,,,,7.0,,,,1.0,1.0,,,,,,
1426620.0,2,0,0.0,1.0,1.0,0,0,1,1.0,,0.0,0,,50.0,46.1538461538462,100.0,,6.0,6.0,10.0,,1.0,1.0,1.0,,,,2.0,,2.0,3.0
1426629.0,1,0,0.0,,,1,0,1,,,,0,100.0,100.0,,,14.0,11.0,,,1.0,1.0,,,,0.0,3.0,3.0,,,
1426704.0,2,0,,,,1,0,0,1.0,1.0,,0,,100.0,,,,10.0,,,,1.0,,,,,,2.0,,,
1426707.0,5,0,,,,1,0,1,0.0,,0.0,0,,,,,,,,,,,,,0.0,,,,,,
1426714.0,2,0,0.0,1.0,1.0,0,0,1,,,,0,,100.0,100.0,66.6666666666667,,12.0,12.0,6.0,,1.0,1.0,1.0,1.0,,,3.0,3.0,3.0,3.0
1426723.0,2,0,0.0,0.0,,0,1,0,0.0,0.0,0.0,0,,62.5,71.4285714285714,,,5.0,10.0,,,1.0,1.0,,,,,2.0,2.0,1.0,2.0
1426726.0,1,0,,,,0,0,1,,,,0,100.0,,,,14.0,,,,1.0,,,,,1.0,3.0,,,,
1426782.0,1,0,,,,1,0,0,,,,0,0.0,,,,0.0,,,,0.0,,,,,,,,,,
1426800.0,1,0,0.0,,,1,0,1,,,,0,80.0,100.0,,,12.0,12.0,,,1.0,1.0,,,,1.0,2.0,3.0,3.0,,
1426816.0,2,0,0.0,1.0,1.0,1,1,0,0.0,0.0,,0,,100.0,0.0,0.0,,6.0,0.0,0.0,,1.0,0.0,0.0,,,,3.0,1.0,,
1426823.0,4,0,,,0.0,0,0,0,1.0,,0.0,0,,,,100.0,,,,9.0,,,,1.0,1.0,,,,,,
1426844.0,3,1,,0.0,1.0,0,1,1,0.0,,0.0,0,,,80.0,100.0,,,12.0,13.0,,,1.0,1.0,1.0,,,,,3.0,3.0
1426848.0,1,0,0.0,,,0,0,0,,,,0,100.0,23.0769230769231,,,6.0,3.0,,,0.0,0.0,,,,,,0.0,,,
1426856.0,1,0,,,,1,0,0,,,,0,40.0,,,,4.0,,,,0.0,,,,,,,,,,
1426871.0,5,0,,,,1,1,1,0.0,,0.0,0,,,,,,,,,,,,,1.0,,,,,,
1426892.0,5,0,,,,0,0,1,0.0,0.0,0.0,0,,,,,,,,,,,,,1.0,,,,,,
1426901.0,1,0,1.0,1.0,1.0,0,0,1,,,,0,73.3333333333333,100.0,76.9230769230769,100.0,11.0,14.0,10.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,
1426911.0,1,0,0.0,,,0,0,1,,,,0,100.0,100.0,,,12.0,13.0,,,1.0,1.0,,,,1.0,3.0,3.0,2.0,,
1426919.0,2,0,,,,0,1,1,0.0,,0.0,0,,100.0,,,,12.0,,,,0.0,,,,,,0.0,1.0,,
1426925.0,1,0,1.0,0.0,,0,0,1,,,,0,83.3333333333333,75.0,0.0,,15.0,9.0,0.0,,1.0,1.0,0.0,,,0.0,1.0,1.0,1.0,,
1426936.0,1,0,,,,0,0,1,,,,0,100.0,,,,12.0,,,,1.0,,,,,1.0,,,,,
1426948.0,1,0,1.0,0.0,,0,0,1,,,,0,42.8571428571429,72.7272727272727,50.0,,6.0,8.0,3.0,,1.0,1.0,1.0,,,,0.0,2.0,3.0,3.0,
1426957.0,1,0,0.0,,,1,0,0,,,,0,0.0,75.0,,,0.0,12.0,,,0.0,0.0,,,,,,0.0,,,
1426973.0,2,0,,,,0,0,1,1.0,1.0,,0,,100.0,,,,12.0,,,,1.0,,,,,,3.0,,,
1426990.0,2,0,,,,0,1,0,0.0,,0.0,0,,0.0,,,,0.0,,,,0.0,,,,,,,,,
1426993.0,1,0,,0.0,1.0,1,0,0,,,,0,100.0,,100.0,100.0,9.0,,12.0,12.0,1.0,,1.0,1.0,,0.0,2.0,,,3.0,3.0
1426996.0,1,0,1.0,0.0,,1,1,0,0.0,0.0,0.0,0,,100.0,100.0,,0.0,10.0,15.0,,0.0,1.0,1.0,,,,2.0,2.0,2.0,2.0,3.0
1427002.0,2,0,0.0,0.0,,0,1,1,0.0,,0.0,0,,66.6666666666667,100.0,,,8.0,3.0,,,0.0,1.0,,,,,0.0,,1.0,3.0
1427007.0,2,0,,,,1,0,0,1.0,,0.0,0,,100.0,,,,3.0,,,,1.0,,,,,,3.0,,,
1427028.0,1,0,0.0,,,0,0,1,,,,0,100.0,75.0,,,14.0,9.0,,,1.0,0.0,,,,1.0,,0.0,0.0,,
1427031.0,2,0,0.0,1.0,1.0,0,1,0,0.0,0.0,0.0,0,,100.0,100.0,100.0,,6.0,15.0,10.0,,1.0,1.0,1.0,,,,2.0,3.0,3.0,3.0
1427038.0,1,0,,,,0,0,1,,,,0,100.0,,,,12.0,,,,1.0,,,,,1.0,2.0,,,,
1427048.0,5,0,,,,1,0,0,0.0,,0.0,0,,,,,,,,,,,,,0.0,,,,,,
1427066.0,1,0,,,,0,0,1,,,,0,40.0,,,,6.0,,,,0.0,,,,0.0,,,,,,
1427111.0,1,0,1.0,0.0,,1,0,1,,,,0,100.0,100.0,100.0,,13.0,11.0,9.0,,1.0,1.0,1.0,,,0.0,2.0,2.0,3.0,3.0,3.0
1427139.0,2,0,0.0,1.0,1.0,1,1,0,1.0,,0.0,0,,100.0,100.0,100.0,,8.0,10.0,9.0,,1.0,1.0,1.0,,,,3.0,2.0,3.0,3.0
1427143.0,1,0,1.0,1.0,1.0,1,0,1,,,,0,100.0,100.0,30.0,100.0,13.0,12.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,,2.0,2.0,2.0,0.0,1.0
